tournament,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,detected_year,detected_round,best_match_id,match_score,minimum_player_score,match_status,source_collections,research_confidence,last_checked_utc
US Open,youtube,qfYtMGBgQWo,https://www.youtube.com/watch?v=qfYtMGBgQWo,2012 US Open Press Conferences: Serena Williams (Quarterfinal),US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,500,2012,QF,us-open-2012-women-qf-ana-ivanovic-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Ana Ivanovic"" ""Serena Williams"" 2012 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,bBhyDhUPh7c,https://www.youtube.com/watch?v=bBhyDhUPh7c,Aus Open 2012 Quarterfinal Roger Federer vs Juan Martin Del Potro,Ve Di,UCgbligpcym9KJAAMwcsYVJg,60,2012,QF,us-open-2012-men-qf-juan-martin-del-potro-novak-djokovic,0.671,0.343,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Roger Federer"" 2012 Australian Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,qCC9hn9P3mg,https://www.youtube.com/watch?v=qCC9hn9P3mg,DJOKOVIC-FERRER SEMIFINAL  USA OPEN 2012-MATCH POINT,NikC4U,UCTGk0FfTKRCOtLJ2Kwg7VCw,317,2012,SF,us-open-2012-men-sf-david-ferrer-novak-djokovic,0.500,0.500,unmatched_target_round_candidate,"""David Ferrer"" ""Novak Djokovic"" 2012 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,O0bbsnMd-xU,https://www.youtube.com/watch?v=O0bbsnMd-xU,Djokovic vs Del Potro - US Open 2012 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,11124,2012,QF,us-open-2012-men-qf-juan-martin-del-potro-novak-djokovic,0.614,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Novak Djokovic"" 2012 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,x_1svjDpoHQ,https://www.youtube.com/watch?v=x_1svjDpoHQ,RM Abierto Mex Tenis 2012 Semifinal entre Roberta Vinci y Sara Errani Viernes 2 de Marzo,RMAbiertodeTenis2012,UCZ6JV0Xp4YjCrHR3Y_PF53Q,508,2012,SF,us-open-2012-women-sf-sara-errani-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Roberta Vinci"" ""Sara Errani"" 2012 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,8xayaNeR_kA,https://www.youtube.com/watch?v=8xayaNeR_kA,Serena Williams Talks 2012 US Open Semifinal Win,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,553,2012,SF,us-open-2012-women-sf-sara-errani-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Sara Errani"" ""Serena Williams"" 2012 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,TiAuWw7UACg,https://www.youtube.com/watch?v=TiAuWw7UACg,Serena vs Ivanovic ● US Open 2012 QF HD ESPN 60fps Highlights,Glenn Nichols,UCR7wSmTnqfdplWpjUoi8wLg,1185,2012,QF,us-open-2012-women-qf-ana-ivanovic-serena-williams,0.536,0.500,unmatched_target_round_candidate,"""Ana Ivanovic"" ""Serena Williams"" 2012 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Z2KPzzIBw2s,https://www.youtube.com/watch?v=Z2KPzzIBw2s,2013 US Open Nadal vs. Gasquet semi-finals,Hitesh Mehta,UCG9oPFlBW-ab_V7Yt21FwIw,62,2013,SF,us-open-2013-men-sf-rafael-nadal-richard-gasquet,0.500,0.500,unmatched_target_round_candidate,"""Rafael Nadal"" ""Richard Gasquet"" 2013 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,72rwcd-I_ok,https://www.youtube.com/watch?v=72rwcd-I_ok,Aus Open 2013 Semifinal Djokovic vs Ferrer,vincenzo di virgilio77,UCc43O4UInkQrr0rjPwJCW5Q,219,2013,SF,us-open-2013-men-sf-novak-djokovic-stan-wawrinka,0.383,0.267,unmatched_target_round_candidate,"""David Ferrer"" ""Novak Djokovic"" 2013 Australian Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,iv6P43zMWeU,https://www.youtube.com/watch?v=iv6P43zMWeU,Court level view of Gasquet-Ferrer 2013 USO QF,TheSixthSet,UCm1uv2EIh7O6AJrutxjKkWA,27,2013,QF,us-open-2013-men-qf-david-ferrer-richard-gasquet,0.500,0.500,unmatched_target_round_candidate,"""David Ferrer"" ""Richard Gasquet"" 2013 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,rcaKGRztCmw,https://www.youtube.com/watch?v=rcaKGRztCmw,Nadal Vs Gasquet -- US Open 2013 Semi-Finals,PhillipLyricsVideos,UC0UFvgN5la2CQ2tCBEal3cQ,72,2013,SF,us-open-2013-men-sf-rafael-nadal-richard-gasquet,0.544,0.500,unmatched_target_round_candidate,"""Rafael Nadal"" ""Richard Gasquet"" 2013 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,y-DXMP93dD0,https://www.youtube.com/watch?v=y-DXMP93dD0,Nadal vs Djokovic  - Us Open 2013 Final Highlights HD,FastMan14,UCVfAylBVt7J3CM2ujn5S1TA,1278,2013,F,us-open-2013-men-f-novak-djokovic-rafael-nadal,0.544,0.500,unmatched_target_round_candidate,"""Novak Djokovic"" ""Rafael Nadal"" 2013 US Open final full match",,2026-09-22T16:07:53+00:00
US Open,youtube,-F11-cd2MO4,https://www.youtube.com/watch?v=-F11-cd2MO4,Nadal vs Gasquet -  SF Us Open 2013 Highlights HD,FastMan14,UCVfAylBVt7J3CM2ujn5S1TA,908,2013,SF,us-open-2013-men-sf-rafael-nadal-richard-gasquet,0.544,0.500,unmatched_target_round_candidate,"""Rafael Nadal"" ""Richard Gasquet"" 2013 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,AqbLO23es-M,https://www.youtube.com/watch?v=AqbLO23es-M,Richard Gasquet Vs David Ferrer - Cuartos de Final US OPEN 2013 MEJORES MOMENTOS HD,Tenislandia,UCl-M4PmlGkAilRtyQ0fm2vg,556,2013,F,us-open-2013-women-f-serena-williams-victoria-azarenka,0.247,0.182,unmatched_target_round_candidate,"""David Ferrer"" ""Richard Gasquet"" 2013 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,3lD7XR-D7L8,https://www.youtube.com/watch?v=3lD7XR-D7L8,Robredo Nadal US Open 2013 QF HD,Tennis VideoHD,UC3dBf2DAomm8d0mTFqJKaBQ,6625,2013,QF,us-open-2013-men-qf-rafael-nadal-tommy-robredo,0.500,0.500,unmatched_target_round_candidate,"""Rafael Nadal"" ""Tommy Robredo"" 2013 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,xDyebl-7d9w,https://www.youtube.com/watch?v=xDyebl-7d9w,US Open 2013 - QF - Nadal vs Robredo (HD),Ben26Tennis3,UCS8CGv_p8USLWrfcW_xjyIA,931,2013,QF,us-open-2013-men-qf-rafael-nadal-tommy-robredo,0.554,0.500,unmatched_target_round_candidate,"""Rafael Nadal"" ""Tommy Robredo"" 2013 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,YwCZnRZRdls,https://www.youtube.com/watch?v=YwCZnRZRdls,Kei Nishikori vs Stanislas Wawrinka US Open 2014 QF Highlights (HD),Tennis HD 2014,UCcaVyqe0qMP9bLpnKVgQpGw,54,2014,QF,us-open-2014-men-qf-kei-nishikori-stan-wawrinka,0.750,0.500,unmatched_target_round_candidate,"""Kei Nishikori"" ""Stan Wawrinka"" 2014 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,CvG9gTJ3hSQ,https://www.youtube.com/watch?v=CvG9gTJ3hSQ,Roger Federer vs Monfils US Open 2014 Quarter Finals Winning Moment & Speech,Gill,UCG98Phbo7HARG-7WQGtUcVA,308,2014,QF,us-open-2014-men-qf-gael-monfils-roger-federer,0.750,0.500,unmatched_target_round_candidate,"""Gael Monfils"" ""Roger Federer"" 2014 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,8QuAoZmiMbw,https://www.youtube.com/watch?v=8QuAoZmiMbw,SERENA WILLIAMS DEF F. PENETTA US OPEN QUARTER FINALS SEPT 3RD 2014,EnoughAlready51,UCn6QldOh3AeNUDgLRqB48JA,433,2014,QF,us-open-2014-women-qf-flavia-pennetta-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Flavia Pennetta"" ""Serena Williams"" 2014 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,KCsNoLPFZ9g,https://www.youtube.com/watch?v=KCsNoLPFZ9g,US Open 2014 Caroline Wozniacki blasts Sara Errani to reach semifinals,B News,UC8_t7wmusUBdsunYl6o_XBQ,81,2014,SF,us-open-2014-women-sf-caroline-wozniacki-shuai-peng,0.500,0.000,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Sara Errani"" 2014 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Bt9ixjAyhko,https://www.youtube.com/watch?v=Bt9ixjAyhko,Wozniacki def. Errani US Open 2014 Quarterfinal,Georgi Kyorlenski,UCD3FnkNQPBfJLf8KXdmJtKw,133,2014,QF,us-open-2014-women-qf-caroline-wozniacki-sara-errani,0.500,0.500,unmatched_target_round_candidate,"""Caroline Wozniacki"" ""Sara Errani"" 2014 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,C1ElNyuHMuo,https://www.youtube.com/watch?v=C1ElNyuHMuo,Hingis/Mirza vs Dellacqua/Shvedova Full Match | 2015 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3557,2015,F,us-open-2015-women-f-flavia-pennetta-roberta-vinci,0.302,0.240,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | US Open Tennis Championships - Search - full match",,2026-09-22T16:07:53+00:00
US Open,youtube,cgDu_SB0Oow,https://www.youtube.com/watch?v=cgDu_SB0Oow,Hingis/Paes vs. Mattek-Sands/Querrey Full Match | 2015 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3780,2015,F,us-open-2015-women-f-flavia-pennetta-roberta-vinci,0.239,0.229,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | US Open Tennis Championships - Search - full match",,2026-09-22T16:07:53+00:00
US Open,youtube,XK0uXbNUz_g,https://www.youtube.com/watch?v=XK0uXbNUz_g,Serena Williams vs Victoria Azarenka | Wimbledon 2015 Quarter-final | Full Match,Wimbledon,UCNa8NxMgSm7m4Ii9d4QGk1Q,7547,2015,QF,us-open-2015-women-qf-serena-williams-venus-williams,0.879,0.759,unmatched_target_round_candidate,"""Simona Halep"" ""Victoria Azarenka"" 2015 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,arJqQ_cYnGw,https://www.youtube.com/watch?v=arJqQ_cYnGw,Simona Halep vs Flavia Pennetta | 2015 WTA Finals Highlights,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,237,2015,F,us-open-2015-women-f-flavia-pennetta-roberta-vinci,0.620,0.240,unmatched_target_round_candidate,"""Flavia Pennetta"" ""Simona Halep"" 2015 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,c1QWlp81dKY,https://www.youtube.com/watch?v=c1QWlp81dKY,Stan Wawrinka vs Richard Gasquet | 2015 Quarter-final Replayed,Wimbledon,UCNa8NxMgSm7m4Ii9d4QGk1Q,12599,2015,QF,us-open-2015-men-qf-kevin-anderson-stan-wawrinka,0.611,0.222,unmatched_target_round_candidate,"""Richard Gasquet"" ""Roger Federer"" 2015 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Dd0hvjKiFhI,https://www.youtube.com/watch?v=Dd0hvjKiFhI,US Open 2015 Women's Quarterfinal-Serena Williams,Allclassicvideos 22,UCOaVfH-mydL8b4SKOKCossg,4978,2015,QF,us-open-2015-women-qf-serena-williams-venus-williams,0.750,0.500,unmatched_target_round_candidate,"""Serena Williams"" ""Venus Williams"" 2015 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,jZxTyPDP_AU,https://www.youtube.com/watch?v=jZxTyPDP_AU,Wawrinka vs Anderson - US Open 2015 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,5011,2015,QF,us-open-2015-men-qf-kevin-anderson-stan-wawrinka,0.631,0.500,unmatched_target_round_candidate,"""Kevin Anderson"" ""Stan Wawrinka"" 2015 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,KsecziyXEjM,https://www.youtube.com/watch?v=KsecziyXEjM,Angelique Kerber beats Roberta Vinci reach to semi-finals us open 2016,Channel NSK,UCOhKqxu0KgM4tH7D3RMz0Ug,46,2016,SF,us-open-2016-women-sf-angelique-kerber-caroline-wozniacki,0.676,0.353,unmatched_target_round_candidate,"""Angelique Kerber"" ""Roberta Vinci"" 2016 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,2Z8xrUL8BrU,https://www.youtube.com/watch?v=2Z8xrUL8BrU,Juan Martin del Potro Ends Match in Tears | 2016 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,305,2016,QF,us-open-2016-men-qf-juan-martin-del-potro-stan-wawrinka,0.500,0.000,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Stan Wawrinka"" 2016 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,7mJMU_VKUP8,https://www.youtube.com/watch?v=7mJMU_VKUP8,Wawrinka vs Del Potro - US Open 2016 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,9442,2016,QF,us-open-2016-men-qf-juan-martin-del-potro-stan-wawrinka,0.631,0.500,unmatched_target_round_candidate,"""Juan Martin del Potro"" ""Stan Wawrinka"" 2016 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,C19HfUkrTNQ,https://www.youtube.com/watch?v=C19HfUkrTNQ,Wawrinka x Nishikori - Men's Singles Semi-Finals - US Open 2016,Watanabe&Company,UCbB3QY1FRJKCqK53HMLkhyw,22,2016,SF,us-open-2016-men-sf-kei-nishikori-stan-wawrinka,0.500,0.500,unmatched_target_round_candidate,"""Kei Nishikori"" ""Stan Wawrinka"" 2016 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Y9ARptGhOA8,https://www.youtube.com/watch?v=Y9ARptGhOA8,2017 US Open: Karolina Pliskova QF Press Conference,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,354,2017,QF,us-open-2017-women-qf-coco-vandeweghe-karolina-pliskova,0.500,0.000,unmatched_target_round_candidate,"""Coco Vandeweghe"" ""Karolina Pliskova"" 2017 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,h2hmKPks4mM,https://www.youtube.com/watch?v=h2hmKPks4mM,Coco Gauff vs. Amanda Anisimova Iconic Full Match | 2017 US Open Girls Singles Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3404,2017,F,us-open-2017-women-f-madison-keys-sloane-stephens,0.294,0.160,unmatched_target_round_candidate,Iconic Full Matches,,2026-09-22T16:07:53+00:00
US Open,youtube,1TKC8b0Viog,https://www.youtube.com/watch?v=1TKC8b0Viog,Coco Vandeweghe vs Karolina Pliskova - Us Open 2017. Cuartos de final.,Rocio Merlo,UCHDdXoPBYuHlHiSeVrRoyTw,24,2017,F,us-open-2017-women-f-madison-keys-sloane-stephens,0.352,0.237,unmatched_target_round_candidate,"""Coco Vandeweghe"" ""Karolina Pliskova"" 2017 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,XNIJZ3yt0Y8,https://www.youtube.com/watch?v=XNIJZ3yt0Y8,2018 US Open Highlights: Madison Keys rolls past Carla Suarez Navarro and into the semifinals | ESPN,ESPN,UCiWLfSweyRNmLpgEHekhoAg,345,2018,SF,us-open-2018-women-sf-madison-keys-naomi-osaka,0.500,0.000,unmatched_target_round_candidate,"""Carla Suarez Navarro"" ""Madison Keys"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,2KZf2qprbvQ,https://www.youtube.com/watch?v=2KZf2qprbvQ,"2018 US Open highlights: Novak Djokovic defeats John Millman, advances to semifinals| ESPN",ESPN,UCiWLfSweyRNmLpgEHekhoAg,478,2018,SF,us-open-2018-men-sf-kei-nishikori-novak-djokovic,0.500,0.000,unmatched_target_round_candidate,"""John Millman"" ""Novak Djokovic"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,CBO9hMKeBU0,https://www.youtube.com/watch?v=CBO9hMKeBU0,Alfie Hewett vs. Shingo Kunieda Full Match | 2018 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,5810,2018,F,us-open-2018-women-f-naomi-osaka-serena-williams,0.234,0.207,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | US Open Tennis Championships - Search - full match",,2026-09-22T16:07:53+00:00
US Open,youtube,9ElEQno8geQ,https://www.youtube.com/watch?v=9ElEQno8geQ,Barty/Vandeweghe vs Babos/Mlandenovic Extended Highlights | 2018 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,1428,2018,F,us-open-2018-men-f-juan-martin-del-potro-novak-djokovic,0.280,0.235,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,jB1psEGcuQo,https://www.youtube.com/watch?v=jB1psEGcuQo,Barty/Vandeweghe vs. Babos/Mladenovic Full Match | 2018 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,7769,2018,F,us-open-2018-men-f-juan-martin-del-potro-novak-djokovic,0.329,0.324,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,nJmYJzl1XvU,https://www.youtube.com/watch?v=nJmYJzl1XvU,Diede de Groot vs Yui Kamigi Full Match | 2018 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3831,2018,F,us-open-2018-men-f-juan-martin-del-potro-novak-djokovic,0.283,0.167,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,7pBJLC_b1_Y,https://www.youtube.com/watch?v=7pBJLC_b1_Y,Emma Raducanu vs Clara Burel Full Match | 2018 US Open Juniors Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3053,2018,QF,us-open-2018-women-qf-carla-suarez-navarro-madison-keys,0.418,0.320,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,h-w-NerocGI,https://www.youtube.com/watch?v=h-w-NerocGI,John Isner Prepares For His QF Match at the 2018 US Open,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,376,2018,QF,us-open-2018-men-qf-john-isner-juan-martin-del-potro,0.500,0.000,unmatched_target_round_candidate,"""John Isner"" ""Juan Martin del Potro"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,h3nf5ZeKT5w,https://www.youtube.com/watch?v=h3nf5ZeKT5w,Madison Keys Warms Up For Her QF Match at the 2018 US Open,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,1290,2018,QF,us-open-2018-women-qf-carla-suarez-navarro-madison-keys,0.500,0.000,unmatched_target_round_candidate,"""Carla Suarez Navarro"" ""Madison Keys"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,1Lvszz21ZJw,https://www.youtube.com/watch?v=1Lvszz21ZJw,Mattek-Sands/Murray vs. Rosolska/Mektic Full Match | 2018 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3989,2018,F,us-open-2018-women-f-naomi-osaka-serena-williams,0.300,0.267,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,d-mc-miooPw,https://www.youtube.com/watch?v=d-mc-miooPw,Naomi Osaka Practices Before Her QF Match at the 2018 US Open,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,1048,2018,QF,us-open-2018-women-qf-lesia-tsurenko-naomi-osaka,0.500,0.000,unmatched_target_round_candidate,"""Lesia Tsurenko"" ""Naomi Osaka"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,qF4a5_7VQUw,https://www.youtube.com/watch?v=qF4a5_7VQUw,Naomi Osaka vs. Zhang Shuai | Full Match | 2018 Beijing Quarterfinal,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,9528,2018,QF,us-open-2018-women-qf-lesia-tsurenko-naomi-osaka,0.620,0.240,unmatched_target_round_candidate,"""Lesia Tsurenko"" ""Naomi Osaka"" 2018 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,xbxPVXOpoA8,https://www.youtube.com/watch?v=xbxPVXOpoA8,Azarenka/Barty vs. Mertens/Sabalenka Full Match | 2019 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4726,2019,F,us-open-2019-women-f-bianca-andreescu-serena-williams,0.419,0.400,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | US Open Tennis Championships - Search - full match",,2026-09-22T16:07:53+00:00
US Open,youtube,sNvwNFHIscw,https://www.youtube.com/watch?v=sNvwNFHIscw,"Belinda Bencic: ""I dreamed of this as a little kid!"" | US Open 2019 Quarterfinal",US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,206,2019,QF,us-open-2019-women-qf-belinda-bencic-donna-vekic,0.500,0.000,unmatched_target_round_candidate,"""Belinda Bencic"" ""Donna Vekic"" 2019 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,n5iOuOnEqF8,https://www.youtube.com/watch?v=n5iOuOnEqF8,"Bianca Andreescu: ""I need someone to pinch me right now!"" | US Open 2019 Quarterfinal",US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,155,2019,QF,us-open-2019-women-qf-bianca-andreescu-elise-mertens,0.500,0.000,unmatched_target_round_candidate,"""Bianca Andreescu"" ""Elise Mertens"" 2019 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,XNHV6kqOdsU,https://www.youtube.com/watch?v=XNHV6kqOdsU,Cabal/Farah vs Granollers/Zeballos Full Match | 2019 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4631,2019,F,us-open-2019-women-f-bianca-andreescu-serena-williams,0.391,0.370,unmatched_target_round_candidate,Full Matches | 2021,,2026-09-22T16:07:53+00:00
US Open,youtube,9CQYJlU5_Ew,https://www.youtube.com/watch?v=9CQYJlU5_Ew,"Daniil Medvedev: ""Thank you very much from the bottom of my heart"" | US Open 2019 Men's Final",US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,277,2019,F,us-open-2019-men-f-daniil-medvedev-rafael-nadal,0.500,0.000,unmatched_target_round_candidate,"""Daniil Medvedev"" ""Stan Wawrinka"" 2019 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,5F1Y45AD4fg,https://www.youtube.com/watch?v=5F1Y45AD4fg,"Donna Vekić: ""I didn't have a lot of rhythm out there today"" | US Open 2019 QF Press Conference",US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,214,2019,QF,us-open-2019-women-qf-belinda-bencic-donna-vekic,0.500,0.000,unmatched_target_round_candidate,"""Belinda Bencic"" ""Donna Vekic"" 2019 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,MONLOtmPgOQ,https://www.youtube.com/watch?v=MONLOtmPgOQ,Hewett/Reid vs Fernandez/Kunieda in an epic showdown! | US Open 2019 Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,5300,2019,F,us-open-2019-women-f-bianca-andreescu-serena-williams,0.336,0.308,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,9VMe5jypuP0,https://www.youtube.com/watch?v=9VMe5jypuP0,Serena Williams advances to semifinals after dominating Qiang Wang | 2019 US Open Highlights,ESPN,UCiWLfSweyRNmLpgEHekhoAg,450,2019,SF,us-open-2019-women-sf-elina-svitolina-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Qiang Wang"" ""Serena Williams"" 2019 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,a5W4zyR8kvo,https://www.youtube.com/watch?v=a5W4zyR8kvo,"Serena Williams dominates Elina Svitolina, advances to women's final | 2019 US Open Highlights",ESPN,UCiWLfSweyRNmLpgEHekhoAg,338,2019,F,us-open-2019-women-f-bianca-andreescu-serena-williams,0.500,0.000,unmatched_target_round_candidate,"""Elina Svitolina"" ""Serena Williams"" 2019 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,F1iiEXBB6SQ,https://www.youtube.com/watch?v=F1iiEXBB6SQ,Alcott/Lapthorne vs Schroder/Wagner Full Match | 2020 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4837,2020,F,us-open-2020-men-f-alexander-zverev-dominic-thiem,0.366,0.345,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,xvIcKh11F_c,https://www.youtube.com/watch?v=xvIcKh11F_c,Shingo Kunieda vs Alfie Hewett in an historic encounter! | US Open 2020 Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,8525,2020,F,us-open-2020-men-f-alexander-zverev-dominic-thiem,0.364,0.357,unmatched_target_round_candidate,Full Matches | 2020,,2026-09-22T16:07:53+00:00
US Open,youtube,5aseoVWK8RY,https://www.youtube.com/watch?v=5aseoVWK8RY,Daniil Medvedev On-Court Interview | 2021 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,229,2021,QF,us-open-2021-men-qf-botic-van-de-zandschulp-daniil-medvedev,0.500,0.000,unmatched_target_round_candidate,"""Botic Van De Zandschulp"" ""Daniil Medvedev"" 2021 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,K-P02rmUxVc,https://www.youtube.com/watch?v=K-P02rmUxVc,Dylan Alcott vs Neils Vink Full Match | 2021 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4026,2021,F,us-open-2021-men-f-daniil-medvedev-novak-djokovic,0.315,0.296,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | Full Matches | 2021",,2026-09-22T16:07:53+00:00
US Open,youtube,aXWaivPLt4M,https://www.youtube.com/watch?v=aXWaivPLt4M,Gauff/McNally vs Stosur/Zhang Full Match | 2021 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,5894,2021,F,us-open-2021-women-f-emma-raducanu-leylah-fernandez,0.258,0.240,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches | Full Matches | 2021",,2026-09-22T16:07:53+00:00
US Open,youtube,nmj4bQF2zYY,https://www.youtube.com/watch?v=nmj4bQF2zYY,Robin Montgomery vs Kristina Dmitruk Full Match | 2021 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3279,2021,F,us-open-2021-men-f-daniil-medvedev-novak-djokovic,0.296,0.258,unmatched_target_round_candidate,Full Matches | 2021,,2026-09-22T16:07:53+00:00
